"day   ","station1    ","station2    ","station3    ",station4
"31759 ","0.093881645 ","0.010270812 ","0.074824473 ",0.299498495
"31760 ","0.094483450 ","0.010270812 ","0.074423270 ",0.299498495
"31761 ","0.095085256 ","0.010270812 ","0.073420261 ",0.298896690
"31762 ","0.095085256 ","0.010270812 ","0.074423270 ",0.299498495
"31763 ","0.095085256 ","0.010270812 ","0.073420261 ",0.299498495
"31764 ","0.096489468 ","0.010270812 ","0.073821464 ",0.299498495
"31765 ","0.097693079 ","0.010270812 ","0.073420261 ",0.296890672
"31766 ","0.097693079 ","0.010270812 ","0.073420261 ",0.296890672
"31767 ","0.095687061 ","0.009969910 ","0.074423270 ",0.296890672
"31768 ","0.093881645 ","0.010270812 ","0.075426279 ",0.296890672
"31769 ","0.092076229 ","0.009969910 ","0.075426279 ",0.294884654
"31770 ","0.090070211 ","0.010270812 ","0.075827482 ",0.294884654
"31771 ","0.090672016 ","0.010270812 ","0.076228686 ",0.292878636
"31772 ","0.090070211 ","0.010270812 ","0.076228686 ",0.292878636
"31773 ","0.089468405 ","0.009969910 ","0.076228686 ",0.292878636
"31774 ","0.089468405 ","0.009969910 ","0.076228686 ",0.291273821
"31775 ","0.088866600 ","0.009969910 ","0.075827482 ",0.290872618
"31776 ","0.088264794 ","0.009969910 ","0.075426279 ",0.290872618
"31777 ","0.087061184 ","0.009969910 ","0.075426279 ",0.291273821
"31778 ","0.087061184 ","0.009969910 ","0.074824473 ",0.291273821
"31779 ","0.087061184 ","0.009969910 ","0.074824473 ",0.291273821
"31780 ","0.086459378 ","0.009689067 ","0.075827482 ",0.290872618
"31781 ","0.085857573 ","0.009969910 ","0.076228686 ",0.290872618
"31782 ","0.085857573 ","0.009689067 ","0.076830491 ",0.288866600
"31783 ","0.084653962 ","0.009689067 ","0.077231695 ",0.288866600
"31784 ","0.083851555 ","0.009689067 ","0.076830491 ",0.286860582
"31785 ","0.083249749 ","0.009969910 ","0.076830491 ",0.286860582
"31786 ","0.083851555 ","0.009689067 ","0.077231695 ",0.284854564
"31787 ","0.083249749 ","0.009689067 ","0.075827482 ",0.284854564
"31788 ","0.082647944 ","0.009689067 ","0.075426279 ",0.284854564
"31789 ","0.082046138 ","0.009689067 ","0.074824473 ",0.284854564
"31790 ","0.082046138 ","0.009689067 ","0.074423270 ",0.283049147
"31791 ","0.082046138 ","0.009689067 ","0.074423270 ",0.282848546
"31792 ","0.082046138 ","0.009689067 ","0.075426279 ",0.280842528
"31793 ","0.081444333 ","0.009689067 ","0.074824473 ",0.278836510
"31794 ","0.081444333 ","0.009969910 ","0.074423270 ",0.278836510
"31795 ","0.080842528 ","0.010270812 ","0.073821464 ",0.278836510
"31796 ","0.080240722 ","0.010571715 ","0.074423270 ",0.276830491
"31797 ","0.080842528 ","0.010892678 ","0.074824473 ",0.276830491
"31798 ","0.080842528 ","0.011193581 ","0.074824473 ",0.276830491
"31799 ","0.080842528 ","0.011835507 ","0.076228686 ",0.278836510
"31800 ","0.080842528 ","0.012136409 ","0.075827482 ",0.278836510
"31801 ","0.081444333 ","0.012457372 ","0.076228686 ",0.280842528
"31802 ","0.081444333 ","0.012778335 ","0.077231695 ",0.284854564
"31803 ","0.082046138 ","0.013099298 ","0.077833501 ",0.286860582
"31804 ","0.082046138 ","0.013099298 ","0.078836510 ",0.290872618
"31805 ","0.081444333 ","0.013099298 ","0.079839519 ",0.292878636
"31806 ","0.080842528 ","0.013099298 ","0.080240722 ",0.296890672
"31807 ","0.081444333 ","0.013420261 ","0.081845537 ",0.300902708
"31808 ","0.082647944 ","0.013741224 ","0.081444333 ",0.302908726
"31809 ","0.082647944 ","0.013420261 ","0.080842528 ",0.306920762
"31810 ","0.082647944 ","0.013741224 ","0.081845537 ",0.308926780
"31811 ","0.082046138 ","0.013741224 ","0.082246740 ",0.308926780
"31812 ","0.082046138 ","0.013741224 ","0.081845537 ",0.308926780
"31813 ","0.081444333 ","0.013741224 ","0.081845537 ",0.310932798
"31814 ","0.081444333 ","0.013420261 ","0.081845537 ",0.310932798
"31815 ","0.082046138 ","0.013420261 ","0.081845537 ",0.310932798
"31816 ","0.082046138 ","0.013099298 ","0.081444333 ",0.310932798
"31817 ","0.083249749 ","0.013099298 ","0.080240722 ",0.310932798
"31818 ","0.086459378 ","0.012778335 ","0.079839519 ",0.310932798
"31819 ","0.088866600 ","0.012778335 ","0.079839519 ",0.308926780
"31820 ","0.088866600 ","0.012457372 ","0.077833501 ",0.308926780
"31821 ","0.088866600 ","0.012457372 ","0.078836510 ",0.308926780
"31822 ","0.089468405 ","0.012136409 ","0.078234704 ",0.308926780
"31823 ","0.089468405 ","0.012136409 ","0.078234704 ",0.308926780
"31824 ","0.088866600 ","0.012136409 ","0.077833501 ",0.308926780
"31825 ","0.087662989 ","0.012136409 ","0.077833501 ",0.306920762
"31826 ","0.087662989 ","0.011835507 ","0.076830491 ",0.306920762
"31827 ","0.087061184 ","0.011835507 ","0.076228686 ",0.304914744
"31828 ","0.087662989 ","0.011835507 ","0.076228686 ",0.302908726
"31829 ","0.086459378 ","0.011514544 ","0.076228686 ",0.302908726
"31830 ","0.085255767 ","0.011514544 ","0.075827482 ",0.302908726
"31831 ","0.084653962 ","0.011514544 ","0.074824473 ",0.302908726
"31832 ","0.084653962 ","0.011193581 ","0.075827482 ",0.302908726
"31833 ","0.085255767 ","0.011514544 ","0.074423270 ",0.304914744
"31834 ","0.084653962 ","0.011193581 ","0.071013039 ",0.304914744
"31835 ","0.084653962 ","0.011193581 ","0.070611836 ",0.302908726
"31836 ","0.083851555 ","0.011193581 ","0.070611836 ",0.302908726
"31837 ","0.083851555 ","0.010892678 ","0.071013039 ",0.302908726
"31838 ","0.083249749 ","0.011193581 ","0.071414243 ",0.302908726
"31839 ","0.082647944 ","0.011193581 ","0.072016048 ",0.302908726
"31840 ","0.080842528 ","0.011193581 ","0.071414243 ",0.300902708
"31841 ","0.078435306 ","0.010892678 ","0.070010030 ",0.299498495
"31842 ","0.076629890 ","0.010892678 ","0.070010030 ",0.298896690
"31843 ","0.074824473 ","0.010571715 ","0.071013039 ",0.296890672
"31844 ","0.074824473 ","0.010892678 ","0.070611836 ",0.294884654
"31845 ","0.073620863 ","0.010571715 ","0.070010030 ",0.292878636
"31846 ","0.073620863 ","0.010571715 ","0.070010030 ",0.291273821
"31847 ","0.073219659 ","0.010571715 ","0.069608826 ",0.288866600
"31848 ","0.072617854 ","0.010571715 ","0.069007021 ",0.286860582
"31849 ","0.072016048 ","0.010270812 ","0.068605817 ",0.284854564
"31850 ","0.071414243 ","0.010270812 ","0.067602808 ",0.283049147
"31851 ","0.071013039 ","0.010270812 ","0.067602808 ",0.280842528
"31852 ","0.070411234 ","0.010270812 ","0.067602808 ",0.278836510
"31853 ","0.069809428 ","0.009969910 ","0.068605817 ",0.278836510
"31854 ","0.069207623 ","0.010270812 ","0.068605817 ",0.276830491
"31855 ","0.069207623 ","0.010270812 ","0.068004012 ",0.274824473
"31856 ","0.068806419 ","0.009689067 ","0.067201605 ",0.270812437
"31857 ","0.068204614 ","0.009689067 ","0.066599799 ",0.270812437
"31858 ","0.068204614 ","0.009969910 ","0.067201605 ",0.268806419
"31859 ","0.067602808 ","0.009969910 ","0.066198596 ",0.266800401
"31860 ","0.067001003 ","0.009969910 ","0.065797392 ",0.266800401
"31861 ","0.067001003 ","0.009969910 ","0.065797392 ",0.266800401
"31862 ","0.066599799 ","0.009969910 ","0.064794383 ",0.264794383
"31863 ","0.067001003 ","0.009969910 ","0.064393180 ",0.262788365
"31864 ","0.067001003 ","0.009689067 ","0.065195587 ",0.260782347
"31865 ","0.066599799 ","0.009969910 ","0.064794383 ",0.260782347
"31866 ","0.066599799 ","0.009689067 ","0.064794383 ",0.258776329
"31867 ","0.066599799 ","0.009689067 ","0.065797392 ",0.258776329
"31868 ","0.065997994 ","0.009689067 ","0.064794383 ",0.256770311
"31869 ","0.065997994 ","0.009689067 ","0.064794383 ",0.254764293
"31870 ","0.065997994 ","0.009689067 ","0.065797392 ",0.254764293
"31871 ","0.065396189 ","0.009689067 ","0.066599799 ",0.252758275
"31872 ","0.065396189 ","0.009969910 ","0.067201605 ",0.251755266
"31873 ","0.065396189 ","0.010270812 ","0.068004012 ",0.251755266
"31874 ","0.065396189 ","0.010270812 ","0.068605817 ",0.251755266
"31875 ","0.065396189 ","0.010892678 ","0.069608826 ",0.252758275
"31876 ","0.065997994 ","0.011514544 ","0.070010030 ",0.252758275
"31877 ","0.065997994 ","0.011835507 ","0.070611836 ",0.252758275
"31878 ","0.065997994 ","0.012778335 ","0.070611836 ",0.254764293
"31879 ","0.065997994 ","0.012778335 ","0.070010030 ",0.254764293
"31880 ","0.066599799 ","0.013099298 ","0.070611836 ",0.256770311
"31881 ","0.066599799 ","0.013420261 ","0.071013039 ",0.258776329
"31882 ","0.066599799 ","0.013099298 ","0.071013039 ",0.260782347
"31883 ","0.070411234 ","0.013741224 ","0.071414243 ",0.262788365
"31884 ","0.071414243 ","0.013741224 ","0.072016048 ",0.264794383
"31885 ","0.073620863 ","0.013741224 ","0.072417252 ",0.268806419
"31886 ","0.076028084 ","0.014082247 ","0.073420261 ",0.272818455
"31887 ","0.076629890 ","0.014423270 ","0.073420261 ",0.274824473
"31888 ","0.077231695 ","0.014744233 ","0.074824473 ",0.278836510
"31889 ","0.079037111 ","0.015065196 ","0.075827482 ",0.278836510
"31890 ","0.079638917 ","0.014744233 ","0.075827482 ",0.280842528
"31891 ","0.080842528 ","0.014744233 ","0.076830491 ",0.283049147
"31892 ","0.082046138 ","0.014744233 ","0.078234704 ",0.284954864
"31893 ","0.083851555 ","0.014423270 ","0.080842528 ",0.286860582
"31894 ","0.085857573 ","0.014423270 ","0.081444333 ",0.288866600
"31895 ","0.087061184 ","0.014423270 ","0.081444333 ",0.292878636
"31896 ","0.089468405 ","0.014423270 ","0.082848546 ",0.294884654
"31897 ","0.090070211 ","0.014082247 ","0.082848546 ",0.296890672
"31898 ","0.090672016 ","0.014423270 ","0.084854564 ",0.299498495
"31899 ","0.090672016 ","0.014423270 ","0.087462387 ",0.302908726
"31900 ","0.090672016 ","0.014744233 ","0.087863591 ",0.304914744
"31901 ","0.090070211 ","0.014744233 ","0.087462387 ",0.308926780
"31902 ","0.090070211 ","0.015065196 ","0.087863591 ",0.312938816
"31903 ","0.089468405 ","0.015406219 ","0.088465396 ",0.318956871
"31904 ","0.089468405 ","0.015727182 ","0.087462387 ",0.322968907
"31905 ","0.089468405 ","0.016048144 ","0.086459378 ",0.326980943
"31906 ","0.090070211 ","0.017011033 ","0.086860582 ",0.330992979
"31907 ","0.090070211 ","0.017011033 ","0.087462387 ",0.335005015
"31908 ","0.089468405 ","0.016690070 ","0.087462387 ",0.337011033
"31909 ","0.088866600 ","0.017011033 ","0.086860582 ",0.341023069
"31910 ","0.090070211 ","0.016349047 ","0.086459378 ",0.343029087
"31911 ","0.090070211 ","0.016349047 ","0.084854564 ",0.347041123
"31912 ","0.090672016 ","0.016690070 ","0.084854564 ",0.347041123
"31913 ","0.090672016 ","0.016690070 ","0.084854564 ",0.349448345
"31914 ","0.090672016 ","0.016690070 ","0.084252758 ",0.351053159
"31915 ","0.090672016 ","0.017011033 ","0.084854564 ",0.349448345
"31916 ","0.091273821 ","0.016690070 ","0.084854564 ",0.349448345
"31917 ","0.091273821 ","0.017011033 ","0.085255767 ",0.349448345
"31918 ","0.091273821 ","0.017331996 ","0.086860582 ",0.351053159
"31919 ","0.092076229 ","0.017673019 ","0.087863591 ",0.351053159
"31920 ","0.092076229 ","0.018314945 ","0.089067202 ",0.353059178
"31921 ","0.092678034 ","0.018655968 ","0.090471414 ",0.355065196
"31922 ","0.092678034 ","0.019638917 ","0.092678034 ",0.357071214
"31923 ","0.093279840 ","0.020661986 ","0.094684052 ",0.363089268
"31924 ","0.093881645 ","0.021664995 ","0.097893681 ",0.373119358
"31925 ","0.094483450 ","0.022668004 ","0.100902708 ",0.385155466
"31926 ","0.095687061 ","0.023069208 ","0.104914744 ",0.399197593
"31927 ","0.097091274 ","0.023470411 ","0.107723170 ",0.415245737
"31928 ","0.098294885 ","0.024072217 ","0.110531595 ",0.429287864
"31929 ","0.098896690 ","0.024473420 ","0.114343029 ",0.443329990
"31930 ","0.099699097 ","0.024473420 ","0.117151454 ",0.457372116
"31931 ","0.100902708 ","0.024874624 ","0.117753260 ",0.469408225
"31932 ","0.100902708 ","0.024874624 ","0.117753260 ",0.477031093
"31933 ","0.101705115 ","0.024874624 ","0.118355065 ",0.481444333
"31934 ","0.101705115 ","0.025275827 ","0.117753260 ",0.483450351
"31935 ","0.102306921 ","0.025677031 ","0.118355065 ",0.483450351
"31936 ","0.101705115 ","0.025677031 ","0.117753260 ",0.485456369
"31937 ","0.101705115 ","0.025275827 ","0.116148445 ",0.485456369
"31938 ","0.101705115 ","0.025275827 ","0.113941825 ",0.485456369
"31939 ","0.101705115 ","0.024874624 ","0.114343029 ",0.485456369
"31940 ","0.101705115 ","0.024874624 ","0.113941825 ",0.487462387
"31941 ","0.102306921 ","0.024473420 ","0.113941825 ",0.489468405
"31942 ","0.102306921 ","0.024072217 ","0.113941825 ",0.489468405
"31943 ","0.102306921 ","0.024072217 ","0.112738215 ",0.487462387
"31944 ","0.102306921 ","0.023871615 ","0.112738215 ",0.486860582
"31945 ","0.102306921 ","0.023470411 ","0.112738215 ",0.486860582
"31946 ","0.100902708 ","0.023470411 ","0.111133400 ",0.485456369
"31947 ","0.101705115 ","0.023069208 ","0.110531595 ",0.485456369
"31948 ","0.100902708 ","0.023069208 ","0.111133400 ",0.483450351
"31949 ","0.099699097 ","0.023069208 ","0.110531595 ",0.481444333
"31950 ","0.098896690 ","0.022668004 ","0.109929789 ",0.479438315
"31951 ","0.098896690 ","0.022668004 ","0.109327984 ",0.475426279
"31952 ","0.098896690 ","0.022668004 ","0.107121364 ",0.473420261
"31953 ","0.098896690 ","0.023069208 ","0.107121364 ",0.471414243
"31954 ","0.097091274 ","0.023069208 ","0.106519559 ",0.469408225
"31955 ","0.097091274 ","0.022668004 ","0.106519559 ",0.465396189
"31956 ","0.097091274 ","0.022668004 ","0.105917753 ",0.461384152
"31957 ","0.095085256 ","0.022668004 ","0.105516550 ",0.457372116
"31958 ","0.095085256 ","0.022467402 ","0.104914744 ",0.455366098
"31959 ","0.095085256 ","0.022668004 ","0.105516550 ",0.453360080
"31960 ","0.095085256 ","0.022066199 ","0.105516550 ",0.451354062
"31961 ","0.094483450 ","0.022066199 ","0.103711133 ",0.449348044
"31962 ","0.094483450 ","0.022066199 ","0.102106319 ",0.445336008
"31963 ","0.093881645 ","0.021664995 ","0.101504514 ",0.441323972
"31964 ","0.093881645 ","0.021664995 ","0.101504514 ",0.438314945
"31965 ","0.092678034 ","0.021263791 ","0.100501505 ",0.437311936
"31966 ","0.092076229 ","0.021263791 ","0.099899699 ",0.433299900
"31967 ","0.091273821 ","0.021063190 ","0.099297894 ",0.429287864
"31968 ","0.090672016 ","0.021263791 ","0.098896690 ",0.425275827
"31969 ","0.090070211 ","0.020661986 ","0.098294885 ",0.423269809
"31970 ","0.088866600 ","0.021063190 ","0.097893681 ",0.421263791
"31971 ","0.085857573 ","0.020661986 ","0.097893681 ",0.417251755
"31972 ","0.085255767 ","0.020661986 ","0.096890672 ",0.413239719
"31973 ","0.088866600 ","0.020260782 ","0.096288867 ",0.411233701
"31974 ","0.089468405 ","0.020260782 ","0.096288867 ",0.409227683
"31975 ","0.088866600 ","0.019979940 ","0.095285858 ",0.405215647
"31976 ","0.087662989 ","0.019979940 ","0.093079238 ",0.403209629
"31977 ","0.086459378 ","0.019979940 ","0.093681043 ",0.399197593
"31978 ","0.085857573 ","0.019979940 ","0.093079238 ",0.397191575
"31979 ","0.085255767 ","0.019979940 ","0.092076229 ",0.395185557
"31980 ","0.085255767 ","0.019979940 ","0.092678034 ",0.391173521
"31981 ","0.083851555 ","0.019638917 ","0.092076229 ",0.391173521
"31982 ","0.084653962 ","0.019638917 ","0.092678034 ",0.389167503
"31983 ","0.084653962 ","0.019317954 ","0.092678034 ",0.385155466
"31984 ","0.084653962 ","0.019979940 ","0.092678034 ",0.381143430
"31985 ","0.083851555 ","0.019638917 ","0.093079238 ",0.379137412
"31986 ","0.083249749 ","0.019979940 ","0.093079238 ",0.375125376
"31987 ","0.083249749 ","0.020260782 ","0.093079238 ",0.375125376
"31988 ","0.083249749 ","0.020661986 ","0.093681043 ",0.373119358
"31989 ","0.082647944 ","0.020260782 ","0.093681043 ",0.373119358
"31990 ","0.082647944 ","0.020661986 ","0.093681043 ",0.373119358
"31991 ","0.082647944 ","0.020260782 ","0.093681043 ",0.371113340
"31992 ","0.082647944 ","0.020661986 ","0.093681043 ",0.371113340
"31993 ","0.082647944 ","0.021063190 ","0.093681043 ",0.371113340
"31994 ","0.082647944 ","0.020661986 ","0.093079238 ",0.371113340
"31995 ","0.082647944 ","0.020260782 ","0.092678034 ",0.371113340
"31996 ","0.082046138 ","0.020260782 ","0.093079238 ",0.371113340
"31997 ","0.082046138 ","0.019979940 ","0.092678034 ",0.369107322
"31998 ","0.081444333 ","0.019979940 ","0.092076229 ",0.369107322
"31999 ","0.080842528 ","0.019979940 ","0.091073220 ",0.367101304
"32000 ","0.080842528 ","0.019979940 ","0.090070211 ",0.367101304
"32001 ","0.080842528 ","0.019979940 ","0.089067202 ",0.367101304
"32002 ","0.080842528 ","0.019638917 ","0.089468405 ",0.367101304
"32003 ","0.079638917 ","0.019638917 ","0.089468405 ",0.367101304
"32004 ","0.080240722 ","0.019638917 ","0.089468405 ",0.367101304
"32005 ","0.080842528 ","0.019317954 ","0.089468405 ",0.367101304
"32006 ","0.080842528 ","0.019638917 ","0.090070211 ",0.367101304
"32007 ","0.081444333 ","0.019317954 ","0.091073220 ",0.367101304
"32008 ","0.081444333 ","0.019317954 ","0.091675025 ",0.369107322
"32009 ","0.081444333 ","0.019317954 ","0.091675025 ",0.369107322
"32010 ","0.085255767 ","0.019638917 ","0.091073220 ",0.369107322
"32011 ","0.084653962 ","0.019317954 ","0.091073220 ",0.367101304
"32012 ","0.084653962 ","0.019638917 ","0.091073220 ",0.366499498
"32013 ","0.085255767 ","0.019638917 ","0.090471414 ",0.365095286
"32014 ","0.085255767 ","0.019638917 ","0.091073220 ",0.363089268
"32015 ","0.085857573 ","0.019979940 ","0.091675025 ",0.363089268
"32016 ","0.087061184 ","0.020260782 ","0.091675025 ",0.363089268
"32017 ","0.086459378 ","0.020260782 ","0.092076229 ",0.363089268
"32018 ","0.086459378 ","0.020260782 ","0.091073220 ",0.361083250
"32019 ","0.087061184 ","0.020260782 ","0.091073220 ",0.361083250
"32020 ","0.087662989 ","0.020260782 ","0.091073220 ",0.361083250
"32021 ","0.087662989 ","0.019979940 ","0.090471414 ",0.361083250
"32022 ","0.087061184 ","0.019638917 ","0.089468405 ",0.363089268
"32023 ","0.086459378 ","0.019638917 ","0.090070211 ",0.363089268
"32024 ","0.085255767 ","0.019317954 ","0.088465396 ",0.363089268
"32025 ","0.085255767 ","0.019317954 ","0.089067202 ",0.363089268
"32026 ","0.085255767 ","0.018996991 ","0.090471414 ",0.363089268
"32027 ","0.086459378 ","0.018655968 ","0.090070211 ",0.363089268
"32028 ","0.085857573 ","0.018655968 ","0.089067202 ",0.363089268
"32029 ","0.085255767 ","0.018996991 ","0.086860582 ",0.363089268
"32030 ","0.083249749 ","0.018655968 ","0.087462387 ",0.363089268
"32031 ","0.083249749 ","0.018655968 ","0.086860582 ",0.363089268
"32032 ","0.083249749 ","0.018314945 ","0.088465396 ",0.363089268
"32033 ","0.082647944 ","0.018314945 ","0.087462387 ",0.361083250
"32034 ","0.080842528 ","0.018314945 ","0.086459378 ",0.361083250
"32035 ","0.080240722 ","0.017993982 ","0.086459378 ",0.359077232
"32036 ","0.080240722 ","0.018314945 ","0.085255767 ",0.359077232
"32037 ","0.079638917 ","0.017993982 ","0.085255767 ",0.357873621
"32038 ","0.078435306 ","0.017993982 ","0.086860582 ",0.357873621
"32039 ","0.077833501 ","0.017673019 ","0.087462387 ",0.359077232
"32040 ","0.077231695 ","0.017673019 ","0.086459378 ",0.361083250
"32041 ","0.077231695 ","0.017673019 ","0.084252758 ",0.363089268
"32042 ","0.077231695 ","0.017331996 ","0.084854564 ",0.363089268
"32043 ","0.076629890 ","0.017331996 ","0.086860582 ",0.365095286
"32044 ","0.076629890 ","0.017331996 ","0.085255767 ",0.366499498
"32045 ","0.076028084 ","0.017331996 ","0.084252758 ",0.367101304
"32046 ","0.074824473 ","0.017331996 ","0.083851555 ",0.369107322
"32047 ","0.074824473 ","0.017011033 ","0.083851555 ",0.367101304
"32048 ","0.074222668 ","0.017011033 ","0.083249749 ",0.366499498
"32049 ","0.073620863 ","0.017011033 ","0.082246740 ",0.365095286
"32050 ","0.073620863 ","0.017011033 ","0.082246740 ",0.363089268
"32051 ","0.073219659 ","0.016690070 ","0.081845537 ",0.363089268
"32052 ","0.072016048 ","0.016690070 ","0.081444333 ",0.361083250
"32053 ","0.071414243 ","0.016690070 ","0.081444333 ",0.361083250
"32054 ","0.071013039 ","0.016690070 ","0.080240722 ",0.359077232
"32055 ","0.070411234 ","0.016690070 ","0.080240722 ",0.357873621
"32056 ","0.069809428 ","0.016048144 ","0.080240722 ",0.357071214
"32057 ","0.069207623 ","0.016349047 ","0.078234704 ",0.353059178
"32058 ","0.069207623 ","0.016349047 ","0.077833501 ",0.351053159
"32059 ","0.068806419 ","0.016349047 ","0.077833501 ",0.349047141
"32060 ","0.068204614 ","0.016048144 ","0.076830491 ",0.347041123
"32061 ","0.068204614 ","0.016048144 ","0.072417252 ",0.345035105
"32062 ","0.067602808 ","0.016048144 ","0.074423270 ",0.343029087
"32063 ","0.067001003 ","0.016048144 ","0.077231695 ",0.339017051
"32064 ","0.067001003 ","0.015727182 ","0.075827482 ",0.337011033
"32065 ","0.066599799 ","0.015727182 ","0.075426279 ",0.335005015
"32066 ","0.066599799 ","0.015727182 ","0.076228686 ",0.335005015
"32067 ","0.065997994 ","0.015406219 ","0.076830491 ",0.332998997
"32068 ","0.065396189 ","0.015727182 ","0.076830491 ",0.332597793
"32069 ","0.065396189 ","0.015406219 ","0.075827482 ",0.330992979
"32070 ","0.065396189 ","0.015065196 ","0.074824473 ",0.328986961
"32071 ","0.064994985 ","0.015406219 ","0.073821464 ",0.326980943
"32072 ","0.064994985 ","0.015065196 ","0.073019057 ",0.324974925
"32073 ","0.064994985 ","0.015065196 ","0.072417252 ",0.324172518
"32074 ","0.064393180 ","0.015065196 ","0.072417252 ",0.320962889
"32075 ","0.064393180 ","0.015065196 ","0.073019057 ",0.320962889
"32076 ","0.063791374 ","0.014744233 ","0.072417252 ",0.318956871
"32077 ","0.063791374 ","0.015065196 ","0.072417252 ",0.316950853
"32078 ","0.063390171 ","0.015065196 ","0.072016048 ",0.315947844
"32079 ","0.063390171 ","0.014744233 ","0.072016048 ",0.314944835
"32080 ","0.063390171 ","0.015065196 ","0.073019057 ",0.314944835
"32081 ","0.062788365 ","0.014744233 ","0.072016048 ",0.314944835
"32082 ","0.062788365 ","0.014744233 ","0.071013039 ",0.312938816
"32083 ","0.062186560 ","0.014423270 ","0.071013039 ",0.310932798
"32084 ","0.062186560 ","0.014423270 ","0.069608826 ",0.310932798
"32085 ","0.062186560 ","0.014082247 ","0.069608826 ",0.308926780
"32086 ","0.061785356 ","0.014423270 ","0.070010030 ",0.306920762
"32087 ","0.061785356 ","0.014082247 ","0.069608826 ",0.304914744
"32088 ","0.061785356 ","0.014082247 ","0.069608826 ",0.302908726
"32089 ","0.061183551 ","0.013741224 ","0.069007021 ",0.302908726
"32090 ","0.061183551 ","0.014082247 ","0.069007021 ",0.300902708
"32091 ","0.061183551 ","0.013741224 ","0.069608826 ",0.299498495
"32092 ","0.061183551 ","0.014082247 ","0.069608826 ",0.298896690
"32093 ","0.060782347 ","0.014082247 ","0.070010030 ",0.296890672
"32094 ","0.060782347 ","0.014744233 ","0.071013039 ",0.294884654
"32095 ","0.060782347 ","0.015065196 ","0.071414243 ",0.292878636
"32096 ","0.060782347 ","0.014744233 ","0.081845537 ",0.292878636
"32097 ","0.060782347 ","0.015065196 ","0.074423270 ",0.292878636
"32098 ","0.061183551 ","0.015065196 ","0.066198596 ",0.291273821
"32099 ","0.061183551 ","0.015065196 ","0.070611836 ",0.291273821
"32100 ","0.062186560 ","0.015065196 ","0.076830491 ",0.292878636
"32101 ","0.062186560 ","0.015406219 ","0.078836510 ",0.294884654
"32102 ","0.063791374 ","0.015727182 ","0.079839519 ",0.299498495
"32103 ","0.066599799 ","0.016048144 ","0.078836510 ",0.304914744
"32104 ","0.067001003 ","0.016349047 ","0.080240722 ",0.310932798
"32105 ","0.067602808 ","0.017011033 ","0.081845537 ",0.314944835
"32106 ","0.068204614 ","0.017673019 ","0.081444333 ",0.318956871
"32107 ","0.068204614 ","0.017673019 ","0.081444333 ",0.322968907
"32108 ","0.068806419 ","0.017673019 ","0.081444333 ",0.326980943
"32109 ","0.068204614 ","0.017331996 ","0.080240722 ",0.330992979
"32110 ","0.068806419 ","0.017011033 ","0.079839519 ",0.332998997
"32111 ","0.068204614 ","0.016690070 ","0.078836510 ",0.335005015
"32112 ","0.067602808 ","0.016690070 ","0.078234704 ",0.332597793
"32113 ","0.068806419 ","0.016690070 ","0.077833501 ",0.330992979
"32114 ","0.069207623 ","0.016690070 ","0.077231695 ",0.330992979
"32115 ","0.069207623 ","0.016690070 ","0.076228686 ",0.330992979
"32116 ","0.068806419 ","0.016349047 ","0.076228686 ",0.330992979
"32117 ","0.069207623 ","0.016349047 ","0.076228686 ",0.330992979
"32118 ","0.069809428 ","0.016349047 ","0.075827482 ",0.330992979
"32119 ","0.069809428 ","0.016349047 ","0.075426279 ",0.330992979
"32120 ","0.069809428 ","0.016349047 ","0.074824473 ",0.330992979
"32121 ","0.069207623 ","0.016048144 ","0.074824473 ",0.328986961
"32122 ","0.069207623 ","0.016048144 ","0.076830491 ",0.328986961
"32123 ","0.068806419 ","0.016048144 ","0.077231695 ",0.328986961
"32124 ","0.068204614 ","0.016048144 ","0.076830491 ",0.326980943
"32125 ","0.067602808 ","0.015727182 ","0.075426279 ",0.324974925
"32126 ","0.068204614 ","0.015727182 ","0.074423270 ",0.322968907
"32127 ","0.068204614 ","0.015727182 ","0.073821464 ",0.322968907
"32128 ","0.067602808 ","0.015727182 ","0.073420261 ",0.320962889
"32129 ","0.067602808 ","0.015727182 ","0.073019057 ",0.320962889
"32130 ","0.067001003 ","0.015406219 ","0.073821464 ",0.320962889
"32131 ","0.066599799 ","0.015406219 ","0.073019057 ",0.320962889
"32132 ","0.065997994 ","0.015406219 ","0.073019057 ",0.318956871
"32133 ","0.065997994 ","0.015727182 ","0.073019057 ",0.318956871
"32134 ","0.065997994 ","0.015406219 ","0.073019057 ",0.318956871
"32135 ","0.065997994 ","0.015727182 ","0.073420261 ",0.316950853
"32136 ","0.065997994 ","0.015727182 ","0.073821464 ",0.316950853
"32137 ","0.065997994 ","0.016349047 ","0.075426279 ",0.316950853
"32138 ","0.065997994 ","0.016690070 ","0.076228686 ",0.314944835
"32139 ","0.065396189 ","0.016690070 ","0.076830491 ",0.318956871
"32140 ","0.065396189 ","0.016690070 ","0.077231695 ",0.320962889
"32141 ","0.065396189 ","0.016349047 ","0.078836510 ",0.320962889
"32142 ","0.065997994 ","0.016349047 ","0.080240722 ",0.322968907
"32143 ","0.065396189 ","0.016349047 ","0.080842528 ",0.324974925
"32144 ","0.065997994 ","0.016690070 ","0.083249749 ",0.328986961
"32145 ","0.066599799 ","0.016349047 ","0.084252758 ",0.330992979
"32146 ","0.067602808 ","0.016349047 ","0.086860582 ",0.332998997
